EventId,Cur,Event,Period,Date,Time,ActualRaw,ActualEffective,ActualRevisedFrom,Forecast,PreviousRaw,Previous,PreviousRevisedFrom
EUR::eur/usd index::none,EUR,EUR/USD Index,,2018-01-01,14:30,54.6%,54.6%,,,48.4%,48.4%,
GBP::gbp/usd index::none,GBP,GBP/USD Index,,2018-01-01,14:30,43.4%,43.4%,,,53.2%,53.2%,
USD::gold index::none,USD,Gold Index,,2018-01-01,14:30,69.0%,69.0%,,,67.4%,67.4%,
NZD::nzd/usd index::none,NZD,NZD/USD Index,,2018-01-01,14:30,48.0%,48.0%,,,49.3%,49.3%,
CAD::usd/cad index::none,CAD,USD/CAD Index,,2018-01-01,14:30,59.8%,59.8%,,,42.1%,42.1%,
CHF::usd/chf index::none,CHF,USD/CHF Index,,2018-01-01,14:30,63.1%,63.1%,,,51.2%,51.2%,
JPY::usd/jpy index::none,JPY,USD/JPY Index,,2018-01-01,14:30,63.6%,63.6%,,,59.6%,59.6%,
INR::infrastructure output::y/y,INR,Infrastructure Output (YoY)  (Nov),nov,2018-01-01,19:30,6.8%,7.4%,6.8%,,4.7%,4.7%,
NA::bosnia - herzegovina - new year::none,,Bosnia-Herzegovina - New Year,,2018-01-02,All Day,,,,,,,
NA::botswana - public holiday::none,,Botswana - Public Holiday,,2018-01-02,All Day,,,,,,,
NA::japan - exchange holiday::none,,Japan - Exchange Holiday,,2018-01-02,All Day,,,,,,,
NA::kazakhstan - new - year holidays::none,,Kazakhstan - New-Year Holidays,,2018-01-02,All Day,,,,,,,
NA::malta - new year's day::none,,Malta - New Year's Day,,2018-01-02,All Day,,,,,,,
NA::mauritius - new year::none,,Mauritius - New Year,,2018-01-02,All Day,,,,,,,
NA::montenegro - new year::none,,Montenegro - New Year,,2018-01-02,All Day,,,,,,,
NA::new zealand - new year's day::none,,New Zealand - New Year's Day,,2018-01-02,All Day,,,,,,,
NA::poland - holiday::none,,Poland - Holiday,,2018-01-02,All Day,,,,,,,
NA::romania - new year::none,,Romania - New Year,,2018-01-02,All Day,,,,,,,
NA::russia - new - year holidays::none,,Russia - New-Year Holidays,,2018-01-02,All Day,,,,,,,
NA::rwanda - day after new year's::none,,Rwanda -  Day After New Year's,,2018-01-02,All Day,,,,,,,
NA::serbia - new year::none,,Serbia - New Year,,2018-01-02,All Day,,,,,,,
NA::slovakia - public holiday::none,,Slovakia - Public Holiday,,2018-01-02,All Day,,,,,,,
NA::slovenia - new - year holidays::none,,Slovenia - New-Year Holidays,,2018-01-02,All Day,,,,,,,
NA::switzerland - berchtold's day::none,,Switzerland - Berchtold's Day,,2018-01-02,All Day,,,,,,,
NA::thailand - non trading day::none,,Thailand - Non Trading Day,,2018-01-02,All Day,,,,,,,
AUD::aig manufacturing index::none,AUD,AIG Manufacturing Index  (Dec),dec,2018-01-02,06:30,56.2,56.2,,,57.3,57.3,
SGD::gdp::q/q,SGD,GDP (QoQ)  (Q4),q4,2018-01-02,08:00,2.8%,2.8%,,2.9%,9.4%,9.4%,8.8%
SGD::gdp::y/y,SGD,GDP (YoY)  (Q4),q4,2018-01-02,08:00,3.1%,3.1%,,2.7%,5.4%,5.4%,5.2%
KRW::s&p global south korea manufacturing pmi::none,KRW,S&P Global South Korea Manufacturing PMI  (Dec),dec,2018-01-02,08:30,49.9,49.9,,,51.2,51.2,
SGD::ura property index::q/q,SGD,URA Property Index (QoQ)  (Q4),q4,2018-01-02,08:30,0.70%,0.70%,,,0.70%,0.70%,
IDR::core inflation::y/y,IDR,Core Inflation (YoY)  (Dec),dec,2018-01-02,12:05,2.95%,2.95%,,3.08%,3.05%,3.05%,
IDR::inflation::m/m,IDR,Inflation (MoM)  (Dec),dec,2018-01-02,12:05,0.71%,0.71%,,0.48%,0.20%,0.20%,
IDR::inflation::y/y,IDR,Inflation (YoY)  (Dec),dec,2018-01-02,12:05,3.61%,3.61%,,3.40%,3.30%,3.30%,
IDR::foreign tourism::none,IDR,Foreign Tourism  (Nov),nov,2018-01-02,12:40,-0.81%,-0.81%,,,2.70%,2.70%,
AUD::commodity prices::y/y,AUD,Commodity Prices (YoY),,2018-01-02,13:30,-5.9%,-6.0%,-5.9%,,-4.0%,-4.0%,-3.3%
SEK::manufacturing pmi::none,SEK,Manufacturing PMI  (Dec),dec,2018-01-02,15:30,60.4,60.4,,,63.3,63.3,
EUR::austrian unemployment change::none,EUR,Austrian Unemployment Change  (Dec),dec,2018-01-02,16:00,378.7K,378.7K,,,326.9K,326.9K,
EUR::austrian unemployment rate::none,EUR,Austrian Unemployment Rate  (Dec),dec,2018-01-02,16:00,9.4%,9.4%,,,8.2%,8.2%,
HUF::manufacturing pmi::none,HUF,Manufacturing PMI  (Dec),dec,2018-01-02,16:00,60.0,60.5,60.0,,58.8,58.8,58.6
NOK::manufacturing pmi::none,NOK,Manufacturing PMI  (Dec),dec,2018-01-02,16:00,57.8,58.1,57.8,56.3,57.4,57.4,57.1
EUR::lithuania retail sales::m/m,EUR,Lithuania Retail Sales (MoM)  (Nov),nov,2018-01-02,17:00,-2.2%,-2.4%,-2.2%,,2.5%,2.5%,-2.2%
EUR::lithuania retail sales::y/y,EUR,Lithuania Retail Sales (YoY)  (Nov),nov,2018-01-02,17:00,4.8%,4.6%,4.8%,,2.2%,2.2%,4.8%
GBP::housing equity withdrawal::q/q,GBP,Housing Equity Withdrawal (QoQ),,2018-01-02,17:30,-5.9B,-6.3B,-5.9B,-6.2B,-5.8B,-5.8B,-4.1B
EUR::french 12 - month btf auction::none,EUR,French 12-Month BTF Auction,,2018-01-02,22:00,-0.598%,-0.598%,,,-0.637%,-0.637%,
EUR::french 3 - month btf auction::none,EUR,French 3-Month BTF Auction,,2018-01-02,22:00,-0.615%,-0.615%,,,-0.900%,-0.900%,
EUR::french 6 - month btf auction::none,EUR,French 6-Month BTF Auction,,2018-01-02,22:00,-0.616%,-0.616%,,,-0.792%,-0.792%,
NZD::globaldairytrade price index::none,NZD,GlobalDairyTrade Price Index,,2018-01-02,22:25,2.2%,2.2%,,,-3.9%,-3.9%,
NA::japan - exchange holiday::none,,Japan - Exchange Holiday,,2018-01-03,All Day,,,,,,,
NA::montenegro - new year::none,,Montenegro - New Year,,2018-01-03,All Day,,,,,,,
USD::3 - month bill auction::none,USD,3-Month Bill Auction,,2018-01-03,00:30,1.435%,1.435%,,,1.445%,1.445%,
USD::4 - week bill auction::none,USD,4-Week Bill Auction,,2018-01-03,00:30,1.270%,1.270%,,,1.245%,1.245%,
USD::6 - month bill auction::none,USD,6-Month Bill Auction,,2018-01-03,00:30,1.575%,1.575%,,,1.530%,1.530%,
BRL::trade balance::none,BRL,Trade Balance  (Dec),dec,2018-01-03,01:00,5.00B,5.00B,,4.06B,3.55B,3.55B,
USD::52 - week bill auction::none,USD,52-Week Bill Auction,,2018-01-03,02:00,1.780%,1.780%,,,1.650%,1.650%,
ARS::tax revenue::none,ARS,Tax Revenue  (Dec),dec,2018-01-03,04:00,235.21B,235.21B,,242.00B,224.46B,224.46B,
THB::cpi::y/y,THB,CPI (YoY)  (Dec),dec,2018-01-03,12:00,0.78%,0.78%,,0.99%,0.99%,0.99%,
THB::core cpi::y/y,THB,Core CPI (YoY)  (Dec),dec,2018-01-03,12:00,0.62%,0.62%,,0.65%,0.61%,0.61%,
NOK::unemployment rate::none,NOK,Unemployment Rate  (Oct),oct,2018-01-03,15:00,4.0%,4.0%,,4.0%,4.0%,4.0%,
TRY::cpi::m/m,TRY,CPI (MoM)  (Dec),dec,2018-01-03,15:00,0.69%,0.69%,,0.50%,1.49%,1.49%,
TRY::cpi::y/y,TRY,CPI (YoY)  (Dec),dec,2018-01-03,15:00,11.92%,11.92%,,,12.98%,12.98%,
TRY::ppi::m/m,TRY,PPI (MoM)  (Dec),dec,2018-01-03,15:00,1.37%,1.37%,,,2.02%,2.02%,
TRY::ppi::y/y,TRY,PPI (YoY)  (Dec),dec,2018-01-03,15:00,15.47%,15.47%,,,17.30%,17.30%,
EUR::spanish unemployment change::none,EUR,Spanish Unemployment Change,,2018-01-03,16:00,-61.5K,-61.5K,,-58.7K,7.3K,7.3K,
HKD::retail sales::y/y,HKD,Retail Sales (YoY)  (Nov),nov,2018-01-03,16:30,7.5%,7.5%,,,3.9%,3.9%,
CHF::manufacturing pmi::none,CHF,Manufacturing PMI  (Dec),dec,2018-01-03,16:30,65.2,65.2,,64.6,64.6,64.6,65.1
EGP::foreign reserves (usd)::none,EGP,Foreign Reserves (USD)  (Dec),dec,2018-01-03,16:50,37.02B,37.02B,,,36.72B,36.72B,
TRY::exports::none,TRY,Exports  (Dec),dec,2018-01-03,17:00,13.60B,13.60B,,,13.63B,13.63B,
EUR::german unemployment::none,EUR,German Unemployment  (Dec),dec,2018-01-03,17:00,2.442M,2.439M,2.442M,,2.471M,2.471M,2.476M
EUR::german unemployment change::none,EUR,German Unemployment Change  (Dec),dec,2018-01-03,17:00,-29K,-30K,-29K,-12K,-20K,-20K,-18K
EUR::german unemployment rate::none,EUR,German Unemployment Rate  (Dec),dec,2018-01-03,17:00,5.5%,5.5%,,5.6%,5.5%,5.5%,5.6%
EUR::german unemployment n.s.a.::none,EUR,German Unemployment n.s.a.  (Dec),dec,2018-01-03,17:00,2.385M,2.385M,,2.411M,2.368M,2.368M,
EUR::spanish consumer confidence::none,EUR,Spanish Consumer Confidence,,2018-01-03,17:00,102.5,102.5,,,100.5,100.5,
EGP::m2 money supply::y/y,EGP,M2 Money Supply (YoY)  (Nov),nov,2018-01-03,17:35,20.74%,20.74%,,,40.48%,40.48%,
EUR::latvian industrial production::m/m,EUR,Latvian Industrial Production (MoM)  (Nov),nov,2018-01-03,19:00,0.6%,0.6%,,,-2.0%,-2.0%,
EUR::latvian industrial production::y/y,EUR,Latvian Industrial Production (YoY)  (Nov),nov,2018-01-03,19:00,3.6%,3.6%,,,5.4%,5.4%,
EUR::portuguese business confidence::none,EUR,Portuguese Business Confidence  (Dec),dec,2018-01-03,19:00,1.9,1.9,,,2.1,2.1,
EUR::portuguese consumer confidence::none,EUR,Portuguese Consumer Confidence  (Dec),dec,2018-01-03,19:00,2.30,2.30,,,2.30,2.30,
INR::m3 money supply::none,INR,M3 Money Supply,,2018-01-03,19:30,10.5%,10.5%,,,9.9%,9.9%,
USD::mba 30 - year mortgage rate::none,USD,MBA 30-Year Mortgage Rate,,2018-01-03,20:00,4.25%,4.22%,4.25%,,4.16%,4.16%,
USD::mba mortgage applications::w/w,USD,MBA Mortgage Applications (WoW),,2018-01-03,20:00,0.7%,0.7%,,,-4.9%,-4.9%,
USD::mba purchase index::none,USD,MBA Purchase Index,,2018-01-03,20:00,236.9,231.1,236.9,,234.3,234.3,
USD::mortgage market index::none,USD,Mortgage Market Index,,2018-01-03,20:00,368.6,360.4,368.6,,379.2,379.2,
USD::mortgage refinance index::none,USD,Mortgage Refinance Index,,2018-01-03,20:00,"1,151.9","1,130.4","1,151.9",,"1,240.5","1,240.5",
CLP::retail sales::y/y,CLP,Retail Sales (YoY),,2018-01-03,20:00,5.6%,5.6%,,,3.7%,3.7%,
CZK::budget balance::none,CZK,Budget Balance  (Dec),dec,2018-01-03,21:00,-6.150B,-6.150B,,,-11.620B,-11.620B,
SGD::s&p global manufacturing pmi::none,SGD,S&P Global Manufacturing PMI  (Dec),dec,2018-01-03,21:00,52.8,52.8,,,52.0,52.0,52.9
PLN::cpi::m/m,PLN,CPI (MoM),,2018-01-03,21:00,0.2%,0.2%,,0.3%,0.5%,0.5%,
PLN::cpi::y/y,PLN,CPI (YoY),,2018-01-03,21:00,2.0%,2.0%,,2.2%,2.5%,2.5%,
USD::redbook::m/m,USD,Redbook (MoM),,2018-01-03,21:55,0.3%,0.3%,,,0.1%,0.1%,
USD::redbook::y/y,USD,Redbook (YoY),,2018-01-03,21:55,5.0%,5.0%,,,5.7%,5.7%,
BRL::foreign exchange flows::none,BRL,Foreign Exchange Flows,,2018-01-03,22:30,-9.33B,-9.33B,,,-6.23B,-6.23B,
USD::ism - new york index::none,USD,ISM-New York Index  (Dec),dec,2018-01-03,22:45,756.7,756.7,,,753.5,753.5,
USD::construction spending::m/m,USD,Construction Spending (MoM)  (Nov),nov,2018-01-03,23:00,0.8%,0.6%,0.8%,0.6%,0.9%,0.9%,1.4%
COP::exports::y/y,COP,Exports (YoY)  (Nov),nov,2018-01-03,23:00,6.70%,6.70%,,,15.10%,15.10%,
USD::ism manufacturing employment::none,USD,ISM Manufacturing Employment  (Dec),dec,2018-01-03,23:00,57.0,58.1,57.0,59.0,59.7,59.7,
USD::ism manufacturing new orders index::none,USD,ISM Manufacturing New Orders Index  (Dec),dec,2018-01-03,23:00,69.4,67.4,69.4,,64.0,64.0,
USD::ism manufacturing pmi::none,USD,ISM Manufacturing PMI  (Dec),dec,2018-01-03,23:00,59.7,59.7,,58.1,58.2,58.2,
USD::ism manufacturing prices::none,USD,ISM Manufacturing Prices  (Dec),dec,2018-01-03,23:00,69.0,69.0,,64.8,65.5,65.5,
NA::montenegro - new year::none,,Montenegro - New Year,,2018-01-04,All Day,,,,,,,
EUR::irish exchequer returns::none,EUR,Irish Exchequer Returns  (Dec),dec,2018-01-04,00:30,1.909B,1.909B,,,4.596B,4.596B,
USD::all truck sales::none,USD,All Truck Sales  (Dec),dec,2018-01-04,04:30,11.76M,11.76M,,,11.21M,11.21M,11.08M
USD::domestic truck sales::none,USD,Domestic Truck Sales  (Dec),dec,2018-01-04,04:30,9.61M,9.61M,,9.07M,9.17M,9.17M,9.05M
USD::domestic car sales::none,USD,Domestic Car Sales,,2018-01-04,04:30,4.40M,4.40M,,,4.61M,4.61M,4.70M
USD::fed's balance sheet::none,USD,Fed's Balance Sheet,,2018-01-04,04:30,"4,443.72B","4,443.72B",,,"4,448.68B","4,448.68B",
USD::total vehicle sales::none,USD,Total Vehicle Sales,,2018-01-04,04:30,17.85M,17.85M,,17.50M,17.48M,17.48M,
KRW::fx reserves - usd::none,KRW,FX Reserves - USD  (Dec),dec,2018-01-04,05:00,389.27B,389.27B,,,387.25B,387.25B,
USD::all car sales::none,USD,All Car Sales,,2018-01-04,05:00,6.09M,6.09M,,,6.39M,6.39M,
USD::api weekly crude oil stock::none,USD,API Weekly Crude Oil Stock,,2018-01-04,05:30,-4.992M,-4.992M,,-5.250M,-6.000M,-6.000M,
AUD::aig services index::none,AUD,AIG Services Index  (Dec),dec,2018-01-04,06:30,52.0,52.0,,,51.7,51.7,
THB::consumer confidence::none,THB,Consumer Confidence  (Dec),dec,2018-01-04,12:00,79.2,79.2,,,78.0,78.0,
EUR::estonian industrial production::m/m,EUR,Estonian Industrial Production (MoM)  (Nov),nov,2018-01-04,14:00,-1.40%,-1.40%,,,1.80%,1.80%,
EUR::estonian industrial production::y/y,EUR,Estonian Industrial Production (YoY)  (Nov),nov,2018-01-04,14:00,2.70%,2.70%,,,6.20%,6.20%,
RON::ppi::y/y,RON,PPI (YoY)  (Nov),nov,2018-01-04,15:00,4.40%,4.40%,,,3.90%,3.90%,4.00%
GBP::nationwide hpi::m/m,GBP,Nationwide HPI (MoM)  (Dec),dec,2018-01-04,15:00,0.6%,0.6%,,0.1%,0.1%,0.1%,
GBP::nationwide hpi::y/y,GBP,Nationwide HPI (YoY)  (Dec),dec,2018-01-04,15:00,2.6%,2.6%,,2.0%,2.5%,2.5%,
SEK::services pmi::m/m,SEK,Services PMI (MoM)  (Dec),dec,2018-01-04,15:30,64.6,64.6,,,61.9,61.9,61.8
HUF::quarterly unemployment rate::none,HUF,Quarterly Unemployment Rate  (Nov),nov,2018-01-04,16:00,3.8%,3.8%,,,4.0%,4.0%,
SEK::trade balance::none,SEK,Trade Balance  (Nov),nov,2018-01-04,16:30,-3.00B,0.40B,-3.00B,,-1.20B,-1.20B,-3.00B
GBP::boe consumer credit::none,GBP,BoE Consumer Credit  (Nov),nov,2018-01-04,17:30,1.400B,1.497B,1.400B,1.500B,1.362B,1.362B,1.451B
GBP::m4 money supply::m/m,GBP,M4 Money Supply (MoM)  (Nov),nov,2018-01-04,17:30,0.1%,0.2%,0.1%,0.4%,0.6%,0.6%,
GBP::mortgage approvals::none,GBP,Mortgage Approvals  (Nov),nov,2018-01-04,17:30,65.14K,64.71K,65.14K,64.00K,64.89K,64.89K,64.58K
GBP::mortgage lending::none,GBP,Mortgage Lending  (Nov),nov,2018-01-04,17:30,3.50B,3.74B,3.50B,3.40B,3.35B,3.35B,3.39B
GBP::net lending to individuals::none,GBP,Net Lending to Individuals,,2018-01-04,17:30,4.9B,5.2B,4.9B,4.9B,4.7B,4.7B,4.8B
EUR::spanish 10 - year obligacion auction::none,EUR,Spanish 10-Year Obligacion Auction,,2018-01-04,17:40,1.525%,1.525%,,,1.488%,1.488%,
EUR::spanish 5 - year bonos auction::none,EUR,Spanish 5-Year Bonos Auction,,2018-01-04,17:40,0.356%,0.356%,,,0.290%,0.290%,
NOK::house price index::y/y,NOK,House Price Index (YoY)  (Dec),dec,2018-01-04,18:00,-2.10%,-1.10%,-2.10%,,-0.50%,-0.50%,
EUR::french 10 - year oat auction::none,EUR,French 10-Year OAT Auction,,2018-01-04,18:00,0.79%,0.79%,,,0.36%,0.36%,
USD::challenger job cuts::none,USD,Challenger Job Cuts  (Dec),dec,2018-01-04,20:30,32.4K,32.4K,,,35.0K,35.0K,
USD::challenger job cuts::y/y,USD,Challenger Job Cuts (YoY),,2018-01-04,20:30,-3.6%,-3.6%,,,30.1%,30.1%,
USD::adp nonfarm employment change::none,USD,ADP Nonfarm Employment Change  (Dec),dec,2018-01-04,21:15,250K,242K,250K,191K,185K,185K,190K
CAD::ippi::m/m,CAD,IPPI (MoM)  (Nov),nov,2018-01-04,21:30,1.4%,1.4%,,0.8%,1.1%,1.1%,1.0%
CAD::ippi::y/y,CAD,IPPI (YoY)  (Nov),nov,2018-01-04,21:30,2.7%,2.7%,,,1.7%,1.7%,1.8%
CAD::rmpi::m/m,CAD,RMPI (MoM)  (Nov),nov,2018-01-04,21:30,5.5%,5.4%,5.5%,4.0%,3.8%,3.8%,
CAD::rmpi::y/y,CAD,RMPI (YoY)  (Nov),nov,2018-01-04,21:30,14.2%,13.9%,14.2%,,6.6%,6.6%,
USD::continuing jobless claims::none,USD,Continuing Jobless Claims,,2018-01-04,21:30,"1,914K","1,902K","1,914K","1,925K","1,951K","1,951K","1,943K"
USD::initial jobless claims::none,USD,Initial Jobless Claims,,2018-01-04,21:30,250K,250K,,241K,247K,247K,245K
USD::jobless claims 4 - week avg.::none,USD,Jobless Claims 4-Week Avg.,,2018-01-04,21:30,241.75K,241.75K,,,238.25K,238.25K,237.75K
USD::bloomberg consumer confidence::none,USD,Bloomberg Consumer Confidence,,2018-01-04,22:45,51.8,51.8,,,52.4,52.4,
USD::natural gas storage::none,USD,Natural Gas Storage,,2018-01-04,23:30,-206B,-206B,,-221B,-112B,-112B,
USD::crude oil imports::none,USD,Crude Oil Imports,,2018-01-05,00:00,-0.292M,-0.292M,,,0.807M,0.807M,
