EventId,Cur,Event,Period,Date,Time,ActualRaw,ActualEffective,ActualRevisedFrom,Forecast,PreviousRaw,Previous,PreviousRevisedFrom
MXN::core cpi::m/m,MXN,Core CPI (MoM)  (Dec),dec,2010-01-01,17:00,0.47%,0.47%,,,0.14%,0.14%,
CAD::core cpi::y/y,CAD,Core CPI (YoY)  (Dec),dec,2010-01-01,17:00,1.50%,1.50%,,,1.50%,1.50%,
USD::core cpi index::none,USD,Core CPI Index  (Dec),dec,2010-01-01,17:00,220.88,220.88,,,220.67,220.67,
USD::core pce price index::y/y,USD,Core PCE Price Index (YoY)  (Dec),dec,2010-01-01,17:00,1.50%,1.50%,,,1.40%,1.40%,
GBP::core ppi output::m/m,GBP,Core PPI Output (MoM)  (Dec),dec,2010-01-01,17:00,0.20%,0.20%,,,0.10%,0.10%,
GBP::core ppi output::y/y,GBP,Core PPI Output (YoY)  (Dec),dec,2010-01-01,17:00,0.10%,0.10%,,,-0.10%,-0.10%,
GBP::core rpi::m/m,GBP,Core RPI (MoM)  (Dec),dec,2010-01-01,17:00,0.60%,0.60%,,,0.30%,0.30%,
GBP::core rpi::y/y,GBP,Core RPI (YoY)  (Dec),dec,2010-01-01,17:00,3.80%,3.80%,,,2.70%,2.70%,
GBP::core retail sales::m/m,GBP,Core Retail Sales (MoM)  (Dec),dec,2010-01-01,17:00,-0.20%,-0.20%,,,0.40%,0.40%,
GBP::core retail sales::y/y,GBP,Core Retail Sales (YoY)  (Dec),dec,2010-01-01,17:00,1.60%,1.60%,,,2.70%,2.70%,
INR::cumulative industrial production::none,INR,Cumulative Industrial Production  (Dec),dec,2010-01-01,17:00,8.60%,14.00%,8.60%,,7.40%,7.40%,6.90%
KRW::current account::none,KRW,Current Account  (Dec),dec,2010-01-01,17:00,3.65B,3.65B,,,1.22B,1.22B,
USD::dallas fed mfg business index::none,USD,Dallas Fed Mfg Business Index  (Dec),dec,2010-01-01,17:00,3.80,3.80,,,-0.30,-0.30,
USD::dallas fed pce::none,USD,Dallas Fed PCE  (Dec),dec,2010-01-01,17:00,0.60%,0.60%,,,1.00%,1.00%,
USD::dallas fed services revenues::none,USD,Dallas Fed Services Revenues  (Dec),dec,2010-01-01,17:00,1.90,1.90,,,0.40,0.40,
INR::deposit growth::none,INR,Deposit Growth  (Dec),dec,2010-01-01,17:00,18.03%,14.80%,18.03%,,18.75%,18.75%,19.37%
USD::domestic truck sales::none,USD,Domestic Truck Sales  (Dec),dec,2010-01-01,17:00,4.42M,4.42M,,,4.46M,4.46M,
USD::durables excluding defense::m/m,USD,Durables Excluding Defense (MoM)  (Dec),dec,2010-01-01,17:00,0.30%,-2.50%,0.30%,,0.00%,0.00%,
USD::eia weekly distillates stocks::none,USD,EIA Weekly Distillates Stocks  (Dec),dec,2010-01-01,17:00,-1.51M,-1.51M,,,-0.32M,-0.32M,
MXN::economic activity::m/m,MXN,Economic Activity (MoM)  (Dec),dec,2010-01-01,17:00,0.10%,0.10%,,,1.19%,1.19%,
MXN::economic activity::y/y,MXN,Economic Activity (YoY)  (Dec),dec,2010-01-01,17:00,0.89%,0.89%,,,-0.35%,-0.35%,
USD::existing home sales::m/m,USD,Existing Home Sales (MoM)  (Dec),dec,2010-01-01,17:00,-19.10%,-19.10%,,,8.40%,8.40%,
USD::export price index::m/m,USD,Export Price Index (MoM)  (Dec),dec,2010-01-01,17:00,0.70%,0.70%,,,0.80%,0.80%,
KRW::export price index::y/y,KRW,Export Price Index (YoY)  (Dec),dec,2010-01-01,17:00,-8.60%,-8.60%,,,-13.40%,-13.40%,
CAD::exports::none,CAD,Exports  (Dec),dec,2010-01-01,17:00,32.13B,32.13B,,,31.51B,31.51B,
INR::exports (usd)::none,INR,Exports (USD)  (Dec),dec,2010-01-01,17:00,16.49B,17.28B,16.49B,,14.93B,14.93B,14.81B
KRW::exports::y/y,KRW,Exports (YoY)  (Dec),dec,2010-01-01,17:00,32.80%,32.80%,,,17.90%,17.90%,
KRW::fx reserves - usd::none,KRW,FX Reserves - USD  (Dec),dec,2010-01-01,17:00,269.99B,269.99B,,,270.89B,270.89B,
"INR::fx reserves, usd::none",INR,"FX Reserves, USD  (Dec)",dec,2010-01-01,17:00,283.52B,278.27B,283.52B,,287.37B,287.37B,284.39B
USD::factory orders ex transportation::m/m,USD,Factory orders ex transportation (MoM)  (Dec),dec,2010-01-01,17:00,1.00%,1.00%,,,1.50%,1.50%,
INR::federal fiscal deficit::none,INR,Federal Fiscal Deficit  (Dec),dec,2010-01-01,17:00,"3,099.80B","1,009.07B","3,099.80B",,"3,062.21B","3,062.21B","2,450.75B"
MXN::fiscal balance::none,MXN,Fiscal Balance  (Dec),dec,2010-01-01,17:00,-55.37B,-55.37B,,,-38.52B,-38.52B,
CAD::foreign securities purchases by canadians::none,CAD,Foreign Securities Purchases by Canadians  (Dec),dec,2010-01-01,17:00,0.66B,0.66B,,,2.03B,2.03B,
CAD::full employment change::none,CAD,Full Employment Change  (Dec),dec,2010-01-01,17:00,-13.10K,-13.10K,,,56.40K,56.40K,
USD::gasoline inventories::none,USD,Gasoline Inventories  (Dec),dec,2010-01-01,17:00,0.96M,0.96M,,,1.49M,1.49M,
USD::goods orders non defense ex air::m/m,USD,Goods Orders Non Defense Ex Air (MoM)  (Dec),dec,2010-01-01,17:00,1.30%,1.30%,,,2.90%,2.90%,
USD::government payrolls::none,USD,Government Payrolls  (Dec),dec,2010-01-01,17:00,-51.00K,-51.00K,,,9.00K,9.00K,
MXN::gross fixed investments::m/m,MXN,Gross Fixed Investments (MoM)  (Dec),dec,2010-01-01,17:00,-0.68%,-0.68%,,,2.39%,2.39%,
MXN::gross fixed investments::y/y,MXN,Gross Fixed Investments (YoY)  (Dec),dec,2010-01-01,17:00,-2.97%,-2.97%,,,-2.85%,-2.85%,
GBP::halifax house price index::y/y,GBP,Halifax House Price Index (YoY)  (Dec),dec,2010-01-01,17:00,1.10%,1.10%,,,-1.60%,-1.60%,
USD::house price index::none,USD,House Price Index  (Dec),dec,2010-01-01,17:00,191.90,191.90,,,194.10,194.10,
USD::house price index::y/y,USD,House Price Index (YoY)  (Dec),dec,2010-01-01,17:00,-2.00%,-2.00%,,,-1.00%,-1.00%,
SEK::household lending growth::y/y,SEK,Household Lending Growth (YoY)  (Dec),dec,2010-01-01,17:00,9.33%,9.33%,,,9.00%,9.00%,
USD::housing starts::m/m,USD,Housing Starts (MoM)  (Dec),dec,2010-01-01,17:00,-1.20%,-1.20%,,,10.10%,10.10%,
CAD::ippi::y/y,CAD,IPPI (YoY)  (Dec),dec,2010-01-01,17:00,-0.30%,-0.30%,,,-3.00%,-3.00%,
USD::ism manufacturing employment::none,USD,ISM Manufacturing Employment  (Dec),dec,2010-01-01,17:00,51.60,51.60,,,51.70,51.70,
USD::ism manufacturing new orders index::none,USD,ISM Manufacturing New Orders Index  (Dec),dec,2010-01-01,17:00,63.00,63.00,,,60.60,60.60,
USD::ism non - manufacturing business activity::none,USD,ISM Non-Manufacturing Business Activity  (Dec),dec,2010-01-01,17:00,53.00,53.00,,,50.90,50.90,
USD::ism non - manufacturing employment::none,USD,ISM Non-Manufacturing Employment  (Dec),dec,2010-01-01,17:00,44.60,44.60,,,42.80,42.80,
USD::ism non - manufacturing new orders::none,USD,ISM Non-Manufacturing New Orders  (Dec),dec,2010-01-01,17:00,51.60,51.60,,,54.90,54.90,
USD::ism non - manufacturing prices::none,USD,ISM Non-Manufacturing Prices  (Dec),dec,2010-01-01,17:00,58.50,58.50,,,58.10,58.10,
USD::ism - new york index::none,USD,ISM-New York Index  (Dec),dec,2010-01-01,17:00,392.80,392.80,,,386.20,386.20,
KRW::import price index::y/y,KRW,Import Price Index (YoY)  (Dec),dec,2010-01-01,17:00,-1.40%,-1.40%,,,-7.50%,-7.50%,
CAD::imports::none,CAD,Imports  (Dec),dec,2010-01-01,17:00,32.91B,32.91B,,,31.84B,31.84B,
INR::imports (usd)::none,INR,Imports (USD)  (Dec),dec,2010-01-01,17:00,28.25B,28.65B,28.25B,,25.00B,25.00B,19.46B
KRW::imports::y/y,KRW,Imports (YoY)  (Dec),dec,2010-01-01,17:00,23.90%,23.90%,,,2.40%,2.40%,
SEK::industrial new orders::y/y,SEK,Industrial New Orders (YoY)  (Dec),dec,2010-01-01,17:00,2.47%,2.47%,,,-2.70%,-2.70%,
KRW::industrial production::m/m,KRW,Industrial Production (MoM)  (Dec),dec,2010-01-01,17:00,1.70%,1.70%,,,0.80%,0.80%,
MXN::industrial production::m/m,MXN,Industrial Production (MoM)  (Dec),dec,2010-01-01,17:00,-0.38%,-0.38%,,,1.67%,1.67%,
SEK::industrial production::m/m,SEK,Industrial Production (MoM)  (Dec),dec,2010-01-01,17:00,-0.10%,-0.10%,,,0.30%,0.30%,
GBP::industrial production::y/y,GBP,Industrial Production (YoY)  (Dec),dec,2010-01-01,17:00,-2.70%,-2.70%,,,-3.40%,-3.40%,
KRW::industrial production::y/y,KRW,Industrial Production (YoY)  (Dec),dec,2010-01-01,17:00,34.80%,34.80%,,,18.50%,18.50%,
MXN::industrial production::y/y,MXN,Industrial Production (YoY)  (Dec),dec,2010-01-01,17:00,-0.56%,-0.56%,,,-1.24%,-1.24%,
SEK::industrial production::y/y,SEK,Industrial Production (YoY)  (Dec),dec,2010-01-01,17:00,-6.00%,-6.00%,,,-12.40%,-12.40%,
KRW::interest rate decision::none,KRW,Interest Rate Decision  (Dec),dec,2010-01-01,17:00,2.00%,2.00%,,,2.00%,2.00%,
MXN::interest rate decision::none,MXN,Interest Rate Decision  (Dec),dec,2010-01-01,17:00,4.50%,4.50%,,,4.50%,4.50%,
SEK::interest rate decision::none,SEK,Interest Rate Decision  (Dec),dec,2010-01-01,17:00,0.25%,0.25%,,,0.25%,0.25%,
EUR::italian business confidence::none,EUR,Italian Business Confidence  (Dec),dec,2010-01-01,17:00,93.00,93.00,,,91.40,91.40,
EUR::italian cpi::y/y,EUR,Italian CPI (YoY)  (Dec),dec,2010-01-01,17:00,1.00%,1.00%,,,0.60%,0.60%,
EUR::italian consumer confidence::none,EUR,Italian Consumer Confidence  (Dec),dec,2010-01-01,17:00,105.90,105.90,,,104.70,104.70,
EUR::italian hicp::m/m,EUR,Italian HICP (MoM)  (Dec),dec,2010-01-01,17:00,0.20%,0.20%,,,0.10%,0.10%,
EUR::italian hicp::y/y,EUR,Italian HICP (YoY)  (Dec),dec,2010-01-01,17:00,1.10%,1.10%,,,0.80%,0.80%,
EUR::italian industrial new orders::m/m,EUR,Italian Industrial New Orders (MoM)  (Dec),dec,2010-01-01,17:00,1.32%,1.32%,,,-0.11%,-0.11%,
EUR::italian industrial new orders::y/y,EUR,Italian Industrial New Orders (YoY)  (Dec),dec,2010-01-01,17:00,9.18%,9.18%,,,0.67%,0.67%,
EUR::italian industrial production::y/y,EUR,Italian Industrial Production (YoY)  (Dec),dec,2010-01-01,17:00,-6.40%,-6.40%,,,-9.40%,-9.40%,
EUR::italian industrial sales::m/m,EUR,Italian Industrial Sales (MoM)  (Dec),dec,2010-01-01,17:00,2.28%,2.28%,,,1.65%,1.65%,
EUR::italian industrial sales::y/y,EUR,Italian Industrial Sales (YoY)  (Dec),dec,2010-01-01,17:00,0.93%,0.93%,,,-5.34%,-5.34%,
EUR::italian ppi::m/m,EUR,Italian PPI (MoM)  (Dec),dec,2010-01-01,17:00,0.00%,0.00%,,,0.30%,0.30%,
EUR::italian ppi::y/y,EUR,Italian PPI (YoY)  (Dec),dec,2010-01-01,17:00,-1.40%,-1.40%,,,-3.10%,-3.10%,
EUR::italian retail sales::y/y,EUR,Italian Retail Sales (YoY)  (Dec),dec,2010-01-01,17:00,0.42%,0.42%,,,-1.52%,-1.52%,
EUR::italian trade balance eu::none,EUR,Italian Trade Balance EU  (Dec),dec,2010-01-01,17:00,-1.47B,-1.47B,,,-0.85B,-0.85B,
EUR::italian trade balance non - eu::none,EUR,Italian Trade Balance Non-EU  (Dec),dec,2010-01-01,17:00,1.33B,1.33B,,,-0.15B,-0.15B,
EUR::italian wage inflation::m/m,EUR,Italian Wage Inflation (MoM)  (Dec),dec,2010-01-01,17:00,0.00%,0.00%,,,0.00%,0.00%,
EUR::italian wage inflation::y/y,EUR,Italian Wage Inflation (YoY)  (Dec),dec,2010-01-01,17:00,2.80%,2.80%,,,3.10%,3.10%,
CAD::ivey pmi n.s.a::none,CAD,Ivey PMI n.s.a  (Dec),dec,2010-01-01,17:00,48.40,48.40,,,55.90,55.90,
USD::jolts job openings::none,USD,JOLTS Job Openings  (Dec),dec,2010-01-01,17:00,2.49M,2.49M,,,2.42M,2.42M,
USD::jobless claims 4 - week avg.::none,USD,Jobless Claims 4-Week Avg.  (Dec),dec,2010-01-01,17:00,485.47K,485.47K,,,509.36K,509.36K,
USD::kc fed composite index::none,USD,KC Fed Composite Index  (Dec),dec,2010-01-01,17:00,2.00,2.00,,,6.00,6.00,
USD::kc fed manufacturing index::none,USD,KC Fed Manufacturing Index  (Dec),dec,2010-01-01,17:00,10.00,10.00,,,16.00,16.00,
CHF::kof leading indicators::none,CHF,KOF Leading Indicators  (Dec),dec,2010-01-01,17:00,113.70,113.70,,,114.40,114.40,113.10
KRW::m2 money supply::none,KRW,M2 Money supply  (Dec),dec,2010-01-01,17:00,10.80%,10.80%,,,10.00%,10.00%,
USD::mba 30 - year mortgage rate::none,USD,MBA 30-Year Mortgage Rate  (Dec),dec,2010-01-01,17:00,4.99%,4.99%,,,4.84%,4.84%,
USD::mba purchase index::none,USD,MBA Purchase Index  (Dec),dec,2010-01-01,17:00,222.19,222.19,,,221.00,221.00,
KRW::manufacturing bsi index::none,KRW,Manufacturing BSI Index  (Dec),dec,2010-01-01,17:00,89.00,89.00,,,93.00,93.00,
SEK::manufacturing confidence::none,SEK,Manufacturing Confidence  (Dec),dec,2010-01-01,17:00,-2.00,-2.00,,,-7.00,-7.00,
SEK::manufacturing pmi::none,SEK,Manufacturing PMI  (Dec),dec,2010-01-01,17:00,58.20,58.20,,,56.00,56.00,
USD::manufacturing payrolls::none,USD,Manufacturing Payrolls  (Dec),dec,2010-01-01,17:00,-34.00K,-34.00K,,,-29.00K,-29.00K,
USD::manufacturing production::m/m,USD,Manufacturing Production (MoM)  (Dec),dec,2010-01-01,17:00,-0.10%,-0.10%,,,1.00%,1.00%,
GBP::manufacturing production::y/y,GBP,Manufacturing Production (YoY)  (Dec),dec,2010-01-01,17:00,-1.40%,-1.40%,,,-3.00%,-3.00%,
USD::michigan 5 - year inflation expectations::none,USD,Michigan 5-Year Inflation Expectations  (Dec),dec,2010-01-01,17:00,2.70%,2.60%,2.70%,,3.10%,3.10%,3.00%
USD::michigan consumer expectations::none,USD,Michigan Consumer Expectations  (Dec),dec,2010-01-01,17:00,69.70,68.90,69.70,,66.50,66.50,63.70
USD::michigan current conditions::none,USD,Michigan Current Conditions  (Dec),dec,2010-01-01,17:00,78.00,79.10,78.00,,69.60,69.60,68.80
USD::midwest manufacturing::none,USD,Midwest Manufacturing  (Dec),dec,2010-01-01,17:00,73.40,73.40,,,73.10,73.10,
GBP::mortgage lending::none,GBP,Mortgage Lending  (Dec),dec,2010-01-01,17:00,1.21B,1.21B,,,1.49B,1.49B,
USD::mortgage market index::none,USD,Mortgage Market Index  (Dec),dec,2010-01-01,17:00,570.75,570.75,,,620.10,620.10,
USD::mortgage refinance index::none,USD,Mortgage Refinance Index  (Dec),dec,2010-01-01,17:00,"2,661.53","2,661.53",,,"2,960.85","2,960.85",
USD::nfib small business optimism::none,USD,NFIB Small Business Optimism  (Dec),dec,2010-01-01,17:00,88.00,88.00,,,88.30,88.30,
GBP::nationwide hpi::y/y,GBP,Nationwide HPI (YoY)  (Dec),dec,2010-01-01,17:00,5.90%,5.90%,,,2.70%,2.70%,
USD::new home sales::m/m,USD,New Home Sales (MoM)  (Dec),dec,2010-01-01,17:00,-6.10%,-6.10%,,,-5.30%,-5.30%,
USD::overall net capital flow::none,USD,Overall Net Capital Flow  (Dec),dec,2010-01-01,17:00,66.00B,66.00B,,,27.30B,27.30B,
KRW::ppi::m/m,KRW,PPI (MoM)  (Dec),dec,2010-01-01,17:00,0.50%,0.50%,,,0.40%,0.40%,
SEK::ppi::m/m,SEK,PPI (MoM)  (Dec),dec,2010-01-01,17:00,0.18%,0.18%,,,0.88%,0.88%,
CHF::ppi::y/y,CHF,PPI (YoY)  (Dec),dec,2010-01-01,17:00,-2.50%,-2.50%,,,-3.30%,-3.30%,-4.70%
KRW::ppi::y/y,KRW,PPI (YoY)  (Dec),dec,2010-01-01,17:00,1.80%,1.80%,,,-0.40%,-0.40%,
SEK::ppi::y/y,SEK,PPI (YoY)  (Dec),dec,2010-01-01,17:00,-0.78%,-0.78%,,,-1.72%,-1.72%,
GBP::ppi input::y/y,GBP,PPI Input (YoY)  (Dec),dec,2010-01-01,17:00,3.80%,3.80%,,,0.60%,0.60%,
GBP::ppi output::y/y,GBP,PPI Output (YoY)  (Dec),dec,2010-01-01,17:00,1.20%,1.20%,,,1.00%,1.00%,
CAD::part time employment change::none,CAD,Part Time Employment Change  (Dec),dec,2010-01-01,17:00,-2.20K,-2.20K,,,24.30K,24.30K,
CAD::participation rate::none,CAD,Participation Rate  (Dec),dec,2010-01-01,17:00,67.00%,67.00%,,,67.10%,67.10%,
USD::pending home sales index::none,USD,Pending Home Sales Index  (Dec),dec,2010-01-01,17:00,92.30,92.30,,,95.20,95.20,
USD::philly fed business conditions::none,USD,Philly Fed Business Conditions  (Dec),dec,2010-01-01,17:00,33.60,33.60,,,41.50,41.50,
USD::philly fed capex index::none,USD,Philly Fed CAPEX Index  (Dec),dec,2010-01-01,17:00,12.60,12.60,,,11.90,11.90,
USD::philly fed employment::none,USD,Philly Fed Employment  (Dec),dec,2010-01-01,17:00,4.00,4.00,,,-4.00,-4.00,
USD::philly fed new orders::none,USD,Philly Fed New Orders  (Dec),dec,2010-01-01,17:00,3.30,3.30,,,11.80,11.80,
USD::philly fed prices paid::none,USD,Philly Fed Prices Paid  (Dec),dec,2010-01-01,17:00,30.20,30.20,,,22.60,22.60,
USD::private nonfarm payrolls::none,USD,Private Nonfarm Payrolls  (Dec),dec,2010-01-01,17:00,-232.00K,-232.00K,,,-15.00K,-15.00K,
GBP::public sector net cash requirement::none,GBP,Public Sector Net Cash Requirement  (Dec),dec,2010-01-01,17:00,21.05B,21.05B,,,18.30B,18.30B,
CAD::rmpi::y/y,CAD,RMPI (YoY)  (Dec),dec,2010-01-01,17:00,28.20%,28.20%,,,9.80%,9.80%,
GBP::rpi::m/m,GBP,RPI (MoM)  (Dec),dec,2010-01-01,17:00,0.60%,0.60%,,,0.30%,0.30%,
USD::real earnings::m/m,USD,Real Earnings (MoM)  (Dec),dec,2010-01-01,17:00,0.00%,0.00%,,,0.20%,0.20%,
USD::real personal consumption::m/m,USD,Real Personal Consumption (MoM)  (Dec),dec,2010-01-01,17:00,0.50%,0.50%,,,0.00%,0.00%,
USD::redbook::m/m,USD,Redbook (MoM)  (Dec),dec,2010-01-01,17:00,-4.86%,-4.86%,,,4.20%,4.20%,
USD::redbook::y/y,USD,Redbook (YoY)  (Dec),dec,2010-01-01,17:00,1.88%,1.88%,,,2.51%,2.51%,
USD::retail control::m/m,USD,Retail Control (MoM)  (Dec),dec,2010-01-01,17:00,0.80%,0.80%,,,0.00%,0.00%,
MXN::retail sales::m/m,MXN,Retail Sales (MoM)  (Dec),dec,2010-01-01,17:00,1.34%,1.34%,,,0.02%,0.02%,
SEK::retail sales::m/m,SEK,Retail Sales (MoM)  (Dec),dec,2010-01-01,17:00,0.90%,0.90%,,,-0.50%,-0.50%,
GBP::retail sales::y/y,GBP,Retail Sales (YoY)  (Dec),dec,2010-01-01,17:00,2.10%,2.10%,,,3.10%,3.10%,
MXN::retail sales::y/y,MXN,Retail Sales (YoY)  (Dec),dec,2010-01-01,17:00,-0.99%,-0.99%,,,-1.81%,-1.81%,
SEK::retail sales::y/y,SEK,Retail Sales (YoY)  (Dec),dec,2010-01-01,17:00,3.90%,3.90%,,,3.50%,3.50%,
USD::retail sales ex gas/autos::m/m,USD,Retail Sales Ex Gas/Autos (MoM)  (Dec),dec,2010-01-01,17:00,0.50%,0.50%,,,0.30%,0.30%,
USD::richmond manufacturing shipments::none,USD,Richmond Manufacturing Shipments  (Dec),dec,2010-01-01,17:00,6.00,6.00,,,10.00,10.00,
USD::richmond services index::none,USD,Richmond Services Index  (Dec),dec,2010-01-01,17:00,-14.00,-14.00,,,-9.00,-9.00,
USD::s&p/cs hpi composite - 20 n.s.a.::m/m,USD,S&P/CS HPI Composite - 20 n.s.a. (MoM)  (Dec),dec,2010-01-01,17:00,-0.20%,-0.20%,,,-0.20%,-0.20%,
USD::s&p/cs hpi composite - 20 s.a.::m/m,USD,S&P/CS HPI Composite - 20 s.a. (MoM)  (Dec),dec,2010-01-01,17:00,0.50%,0.50%,,,0.50%,0.50%,
KRW::service sector output::m/m,KRW,Service Sector Output (MoM)  (Dec),dec,2010-01-01,17:00,2.30%,2.30%,,,-0.30%,-0.30%,
SEK::services pmi::m/m,SEK,Services PMI (MoM)  (Dec),dec,2010-01-01,17:00,47.30,47.30,,,51.90,51.90,
USD::tic net long - term transactions including swaps::none,USD,TIC Net Long-Term Transactions including Swaps  (Dec),dec,2010-01-01,17:00,60.50B,60.50B,,,112.40B,112.40B,
USD::texas services sector outlook::none,USD,Texas Services Sector Outlook  (Dec),dec,2010-01-01,17:00,3.80,3.80,,,-1.80,-1.80,
KRW::trade balance::none,KRW,Trade Balance  (Dec),dec,2010-01-01,17:00,0.00B,3.09B,0.00B,,4.46B,4.46B,0.00B
MXN::trade balance::none,MXN,Trade Balance  (Dec),dec,2010-01-01,17:00,-0.16B,-0.16B,,,-0.13B,-0.13B,
