EventId,Cur,Event,Period,Date,Time,ActualRaw,ActualEffective,ActualRevisedFrom,Forecast,PreviousRaw,Previous,PreviousRevisedFrom
NA::russia - new year's day::none,,Russia - New Year's Day,,2023-01-02,All Day,,,,,,,
NA::rwanda - new year's day::none,,Rwanda - New Year's Day,,2023-01-02,All Day,,,,,,,
NA::serbia - new year's day::none,,Serbia - New Year's Day,,2023-01-02,All Day,,,,,,,
NA::singapore - new year's day::none,,Singapore - New Year's Day,,2023-01-02,All Day,,,,,,,
NA::slovenia - new year's day::none,,Slovenia - New Year's Day,,2023-01-02,All Day,,,,,,,
NA::south africa - new year's day::none,,South Africa - New Year's Day,,2023-01-02,All Day,,,,,,,
NA::switzerland - new year's day::none,,Switzerland - New Year's Day,,2023-01-02,All Day,,,,,,,
NA::taiwan - republic day::none,,Taiwan - Republic Day,,2023-01-02,All Day,,,,,,,
NA::thailand - new year's day::none,,Thailand - New Year's Day,,2023-01-02,All Day,,,,,,,
NA::ukraine - new year's day::none,,Ukraine - New Year's Day,,2023-01-02,All Day,,,,,,,
NA::united kingdom - new year's day::none,,United Kingdom - New Year's Day,,2023-01-02,All Day,,,,,,,
NA::united states - new year's day::none,,United States - New Year's Day,,2023-01-02,All Day,,,,,,,
NA::vietnam - new year's day::none,,Vietnam - New Year's Day,,2023-01-02,All Day,,,,,,,
NA::zimbabwe - new year's day::none,,Zimbabwe - New Year's Day,,2023-01-02,All Day,,,,,,,
KRW::s&p global south korea manufacturing pmi::none,KRW,S&P Global South Korea Manufacturing PMI  (Dec),dec,2023-01-02,08:30,48.2,48.5,48.2,,49.0,49.0,
PEN::cpi::m/m,PEN,CPI (MoM),,2023-01-02,10:45,0.79%,0.79%,,,0.52%,0.52%,
IDR::core inflation::y/y,IDR,Core Inflation (YoY)  (Dec),dec,2023-01-02,12:00,3.36%,3.36%,,3.39%,3.30%,3.30%,
IDR::inflation::m/m,IDR,Inflation (MoM)  (Dec),dec,2023-01-02,12:00,0.66%,0.66%,,0.52%,0.09%,0.09%,
IDR::inflation::y/y,IDR,Inflation (YoY)  (Dec),dec,2023-01-02,12:00,5.51%,5.51%,,5.39%,5.42%,5.42%,
SEK::manufacturing pmi::none,SEK,Manufacturing PMI  (Dec),dec,2023-01-02,15:30,45.9,45.9,,,45.9,45.9,45.8
EUR::austrian unemployment change::none,EUR,Austrian Unemployment Change  (Dec),dec,2023-01-02,16:00,309.7K,309.7K,,,257.5K,257.5K,
EUR::austrian unemployment rate::none,EUR,Austrian Unemployment Rate  (Dec),dec,2023-01-02,16:00,7.4%,7.4%,,,6.2%,6.2%,
TRY::exports::none,TRY,Exports  (Dec),dec,2023-01-02,16:00,22.92B,22.92B,,,21.90B,21.90B,
HUF::manufacturing pmi::none,HUF,Manufacturing PMI  (Dec),dec,2023-01-02,16:00,63.1,59.3,63.1,,56.0,56.0,54.7
NOK::manufacturing pmi::none,NOK,Manufacturing PMI  (Dec),dec,2023-01-02,17:00,50.0,50.0,,,51.1,51.1,51.2
EUR::portuguese business confidence::none,EUR,Portuguese Business Confidence  (Dec),dec,2023-01-02,19:00,1.2,1.2,,,1.2,1.2,
EUR::portuguese consumer confidence::none,EUR,Portuguese Consumer Confidence  (Dec),dec,2023-01-02,19:00,-38.10,-38.10,,,-37.70,-37.70,
BRL::bcb focus market readout::none,BRL,BCB Focus Market Readout,,2023-01-02,19:25,,,,,,,
ILS::interest rate decision::none,ILS,Interest Rate Decision  (Jan),jan,2023-01-02,22:00,3.75%,3.75%,,3.75%,3.25%,3.25%,
EUR::french 12 - month btf auction::none,EUR,French 12-Month BTF Auction,,2023-01-02,22:00,2.824%,2.824%,,,2.628%,2.628%,
EUR::french 3 - month btf auction::none,EUR,French 3-Month BTF Auction,,2023-01-02,22:00,2.096%,2.096%,,,1.714%,1.714%,
EUR::french 6 - month btf auction::none,EUR,French 6-Month BTF Auction,,2023-01-02,22:00,2.432%,2.432%,,,2.352%,2.352%,
NA::bosnia - herzegovina - new year's day::none,,Bosnia-Herzegovina - New Year's Day,,2023-01-03,All Day,,,,,,,
NA::botswana - new year's day::none,,Botswana - New Year's Day,,2023-01-03,All Day,,,,,,,
NA::japan - market holiday::none,,Japan - Market Holiday,,2023-01-03,All Day,,,,,,,
NA::kazakhstan - new year's day::none,,Kazakhstan - New Year's Day,,2023-01-03,All Day,,,,,,,
NA::montenegro - new year's day::none,,Montenegro - New Year's Day,,2023-01-03,All Day,,,,,,,
NA::serbia - new year's day::none,,Serbia - New Year's Day,,2023-01-03,All Day,,,,,,,
BRL::trade balance::none,BRL,Trade Balance  (Dec),dec,2023-01-03,02:00,4.80B,4.78B,4.80B,3.00B,6.67B,6.67B,6.70B
ARS::tax revenue::none,ARS,Tax Revenue  (Dec),dec,2023-01-03,03:00,"2,307.48B","2,307.48B",,,"1,953.86B","1,953.86B",
SGD::gdp::q/q,SGD,GDP (QoQ)  (Q4),q4,2023-01-03,08:00,0.8%,0.8%,,,4.6%,4.6%,
SGD::gdp::y/y,SGD,GDP (YoY)  (Q4),q4,2023-01-03,08:00,2.2%,4.0%,2.2%,2.1%,4.2%,4.2%,4.1%
SGD::ura property index::q/q,SGD,URA Property Index (QoQ)  (Q3),q3,2023-01-03,08:30,0.20%,3.80%,0.20%,,3.80%,3.80%,
AUD::commodity prices::y/y,AUD,Commodity Prices (YoY),,2023-01-03,13:30,15.6%,14.2%,15.6%,,19.6%,19.6%,19.1%
TRY::cpi::m/m,TRY,CPI (MoM)  (Dec),dec,2023-01-03,15:00,1.18%,1.18%,,2.58%,2.88%,2.88%,
TRY::cpi::y/y,TRY,CPI (YoY)  (Dec),dec,2023-01-03,15:00,64.27%,64.27%,,66.53%,84.39%,84.39%,
TRY::ppi::m/m,TRY,PPI (MoM)  (Dec),dec,2023-01-03,15:00,-0.24%,-0.24%,,,0.74%,0.74%,
TRY::ppi::y/y,TRY,PPI (YoY)  (Dec),dec,2023-01-03,15:00,97.72%,97.72%,,,136.02%,136.02%,
EUR::spanish unemployment change::none,EUR,Spanish Unemployment Change,,2023-01-03,16:00,-43.7K,-43.7K,,-40.3K,-33.5K,-33.5K,
CHF::manufacturing pmi::none,CHF,Manufacturing PMI  (Dec),dec,2023-01-03,16:30,54.1,54.1,,53.3,53.9,53.9,
EUR::german unemployment::none,EUR,German Unemployment  (Dec),dec,2023-01-03,16:55,2.520M,2.520M,,,2.538M,2.538M,
EUR::german unemployment change::none,EUR,German Unemployment Change  (Dec),dec,2023-01-03,16:55,-13K,-13K,,15K,15K,15K,17K
EUR::german unemployment rate::none,EUR,German Unemployment Rate  (Dec),dec,2023-01-03,16:55,5.5%,5.5%,,5.6%,5.6%,5.6%,
EUR::german unemployment n.s.a.::none,EUR,German Unemployment n.s.a.  (Dec),dec,2023-01-03,16:55,2.454M,2.454M,,,2.434M,2.434M,
EUR::latvian industrial production::m/m,EUR,Latvian Industrial Production (MoM),,2023-01-03,19:00,3.5%,3.0%,3.5%,,0.1%,0.1%,0.0%
EUR::latvian industrial production::y/y,EUR,Latvian Industrial Production (YoY),,2023-01-03,19:00,4.5%,3.6%,4.5%,,-2.7%,-2.7%,
CLP::economic activity::y/y,CLP,Economic Activity (YoY)  (Nov),nov,2023-01-03,19:30,-2.5%,-2.5%,,,-1.2%,-1.2%,
CZK::budget balance::none,CZK,Budget Balance  (Dec),dec,2023-01-03,21:00,-360.400B,-360.400B,,,-337.100B,-337.100B,
EUR::german cpi::m/m,EUR,German CPI (MoM)  (Dec),dec,2023-01-03,21:00,-0.8%,-0.5%,-0.8%,-0.3%,-0.5%,-0.5%,
EUR::german cpi::y/y,EUR,German CPI (YoY)  (Dec),dec,2023-01-03,21:00,8.6%,10.0%,8.6%,9.1%,10.0%,10.0%,
EUR::german hicp::m/m,EUR,German HICP (MoM)  (Dec),dec,2023-01-03,21:00,-1.2%,0.0%,-1.2%,-0.5%,0.0%,0.0%,
EUR::german hicp::y/y,EUR,German HICP (YoY)  (Dec),dec,2023-01-03,21:00,9.6%,11.3%,9.6%,10.7%,11.3%,11.3%,
SGD::s&p global manufacturing pmi::none,SGD,S&P Global Manufacturing PMI  (Dec),dec,2023-01-03,21:00,49.7,49.7,,,49.8,49.8,
USD::construction spending::m/m,USD,Construction Spending (MoM)  (Nov),nov,2023-01-03,23:00,0.2%,0.5%,0.2%,-0.4%,-0.2%,-0.2%,-0.3%
NZD::globaldairytrade price index::none,NZD,GlobalDairyTrade Price Index,,2023-01-03,23:00,-2.8%,-2.8%,,,-3.8%,-3.8%,
DKK::currency reserves::none,DKK,Currency Reserves  (Dec),dec,2023-01-04,00:00,587.40B,587.40B,,,577.20B,577.20B,
NA::montenegro - new year's day::none,,Montenegro - New Year's Day,,2023-01-04,All Day,,,,,,,
USD::3 - month bill auction::none,USD,3-Month Bill Auction,,2023-01-04,00:30,4.410%,4.410%,,,4.350%,4.350%,
USD::6 - month bill auction::none,USD,6-Month Bill Auction,,2023-01-04,00:30,4.635%,4.635%,,,4.600%,4.600%,
EGP::foreign reserves (usd)::none,EGP,Foreign Reserves (USD)  (Dec),dec,2023-01-04,01:35,34.00B,34.00B,,,33.53B,33.53B,
KRW::fx reserves - usd::none,KRW,FX Reserves - USD,,2023-01-04,05:00,423.16B,423.16B,,,416.10B,416.10B,
JPY::foreign bonds buying::none,JPY,Foreign Bonds Buying,,2023-01-04,07:50,-459.5B,-459.5B,,,-941.4B,-941.4B,-941.8B
JPY::foreign investments in japanese stocks::none,JPY,Foreign Investments in Japanese Stocks,,2023-01-04,07:50,-265.1B,-265.1B,,,-668.8B,-668.8B,-667.1B
GBP::brc shop price index::y/y,GBP,BRC Shop Price Index (YoY),,2023-01-04,08:00,7.3%,7.3%,,,7.4%,7.4%,
AUD::rba chart pack release::none,AUD,RBA Chart Pack Release,,2023-01-04,08:30,,,,,,,
EUR::german import price index::m/m,EUR,German Import Price Index (MoM)  (Nov),nov,2023-01-04,15:00,-4.5%,-4.5%,,-1.6%,-1.2%,-1.2%,
EUR::german import price index::y/y,EUR,German Import Price Index (YoY)  (Nov),nov,2023-01-04,15:00,14.5%,14.5%,,18.0%,23.5%,23.5%,
RON::ppi::y/y,RON,PPI (YoY)  (Nov),nov,2023-01-04,15:00,35.13%,35.13%,,,41.08%,41.08%,
HUF::gross wages::y/y,HUF,Gross Wages (YoY)  (Oct),oct,2023-01-04,15:30,18.1%,18.1%,,,17.5%,17.5%,
CHF::cpi::m/m,CHF,CPI (MoM)  (Dec),dec,2023-01-04,15:30,-0.2%,-0.2%,,-0.2%,0.1%,0.1%,0.0%
CHF::cpi::y/y,CHF,CPI (YoY)  (Dec),dec,2023-01-04,15:30,2.8%,2.8%,,2.9%,3.0%,3.0%,
SEK::services pmi::m/m,SEK,Services PMI (MoM)  (Dec),dec,2023-01-04,15:30,53.0,52.9,53.0,,54.3,54.3,
EUR::french cpi::m/m,EUR,French CPI (MoM)  (Dec),dec,2023-01-04,15:45,-0.1%,0.3%,-0.1%,0.4%,0.3%,0.3%,
EUR::french consumer confidence::none,EUR,French Consumer Confidence  (Dec),dec,2023-01-04,15:45,82,81,82,84,83,83,
EUR::french hicp::m/m,EUR,French HICP (MoM)  (Dec),dec,2023-01-04,15:45,-0.1%,0.4%,-0.1%,0.3%,0.4%,0.4%,
EUR::french hicp::y/y,EUR,French HICP (YoY)  (Dec),dec,2023-01-04,15:45,6.7%,7.1%,6.7%,7.2%,7.1%,7.1%,
EUR::french cpi::y/y,EUR,French CPI (YoY),,2023-01-04,15:45,5.9%,6.2%,5.9%,6.4%,6.2%,6.2%,
HKD::retail sales::y/y,HKD,Retail Sales (YoY)  (Nov),nov,2023-01-04,16:30,-4.2%,-4.2%,,,3.9%,3.9%,
GBP::boe consumer credit::none,GBP,BoE Consumer Credit  (Nov),nov,2023-01-04,17:30,1.507B,1.488B,1.507B,0.900B,0.748B,0.748B,0.769B
GBP::m4 money supply::m/m,GBP,M4 Money Supply (MoM)  (Nov),nov,2023-01-04,17:30,-1.6%,-1.5%,-1.6%,,0.1%,0.1%,0.0%
GBP::mortgage approvals::none,GBP,Mortgage Approvals  (Nov),nov,2023-01-04,17:30,46.08K,46.19K,46.08K,55.00K,57.88K,57.88K,58.98K
GBP::mortgage lending::none,GBP,Mortgage Lending  (Nov),nov,2023-01-04,17:30,4.36B,4.26B,4.36B,3.70B,3.58B,3.58B,3.97B
GBP::net lending to individuals::none,GBP,Net Lending to Individuals,,2023-01-04,17:30,5.9B,5.7B,5.9B,4.5B,4.3B,4.3B,4.7B
NOK::house price index::y/y,NOK,House Price Index (YoY)  (Dec),dec,2023-01-04,18:00,1.50%,1.50%,,,1.10%,1.10%,
EUR::german 2 - year schatz auction::none,EUR,German 2-Year Schatz Auction,,2023-01-04,18:30,2.580%,2.580%,,,2.110%,2.110%,
BRL::brazilian ppi::m/m,BRL,Brazilian PPI (MoM)  (Nov),nov,2023-01-04,20:00,-0.54%,-0.52%,-0.54%,,-0.85%,-0.85%,
BHD::m2 money supply::none,BHD,M2 Money Supply  (Nov),nov,2023-01-04,20:00,5.00%,5.00%,,,3.70%,3.70%,
BHD::private sector credit::y/y,BHD,Private Sector Credit (YoY)  (Nov),nov,2023-01-04,20:00,5.10%,5.10%,,,6.90%,6.90%,6.85%
USD::mba 30 - year mortgage rate::none,USD,MBA 30-Year Mortgage Rate,,2023-01-04,20:00,6.58%,6.58%,,,6.34%,6.34%,
USD::mba mortgage applications::w/w,USD,MBA Mortgage Applications (WoW),,2023-01-04,20:00,-10.3%,-10.3%,,,0.9%,0.9%,
USD::mba purchase index::none,USD,MBA Purchase Index,,2023-01-04,20:00,160.2,160.2,,,182.5,182.5,
USD::mortgage market index::none,USD,Mortgage Market Index,,2023-01-04,20:00,184.5,184.5,,,212.5,212.5,
USD::mortgage refinance index::none,USD,Mortgage Refinance Index,,2023-01-04,20:00,310.9,310.9,,,371.4,371.4,
PLN::interest rate decision::none,PLN,Interest Rate Decision  (Jan),jan,2023-01-04,21:00,6.75%,6.75%,,6.75%,6.75%,6.75%,
USD::redbook::y/y,USD,Redbook (YoY),,2023-01-04,21:55,10.2%,10.2%,,,9.6%,9.6%,
USD::jolts job openings::none,USD,JOLTS Job Openings  (Nov),nov,2023-01-04,23:00,10.458M,10.440M,10.458M,10.000M,10.512M,10.512M,10.334M
USD::ism manufacturing employment::none,USD,ISM Manufacturing Employment  (Dec),dec,2023-01-04,23:00,51.4,50.8,51.4,48.3,48.4,48.4,
USD::ism manufacturing new orders index::none,USD,ISM Manufacturing New Orders Index  (Dec),dec,2023-01-04,23:00,45.2,45.1,45.2,,47.2,47.2,
USD::ism manufacturing pmi::none,USD,ISM Manufacturing PMI  (Dec),dec,2023-01-04,23:00,48.4,48.4,,48.5,49.0,49.0,
USD::ism manufacturing prices::none,USD,ISM Manufacturing Prices  (Dec),dec,2023-01-04,23:00,39.4,39.4,,42.6,43.0,43.0,
PLN::interest rate decision::none,PLN,Interest Rate Decision  (Jan),jan,2023-01-04,23:00,6.75%,6.75%,,6.75%,6.75%,6.75%,
BRL::foreign exchange flows::none,BRL,Foreign Exchange Flows,,2023-01-04,23:00,-12.482B,-12.482B,,,-8.267B,-8.267B,
NA::montenegro - christmas::none,,Montenegro - Christmas,,2023-01-05,All Day,,,,,,,
NA::sweden - epiphany day - early close at 13:00::none,,Sweden - Epiphany Day - Early close at 13:00,,2023-01-05,,,,,,,,
EUR::irish exchequer returns::none,EUR,Irish Exchequer Returns  (Dec),dec,2023-01-05,00:30,5.000B,5.000B,,,12.100B,12.100B,
USD::fed's balance sheet::none,USD,Fed's Balance Sheet,,2023-01-05,04:30,"8,507.43B","8,507.43B",,,"8,551.17B","8,551.17B",
USD::api weekly crude oil stock::none,USD,API Weekly Crude Oil Stock,,2023-01-05,05:30,3.298M,3.298M,,,-1.300M,-1.300M,
USD::total vehicle sales::none,USD,Total Vehicle Sales  (Dec),dec,2023-01-05,07:00,13.30M,13.30M,,,14.10M,14.10M,
JPY::monetary base::y/y,JPY,Monetary Base (YoY),,2023-01-05,07:50,-6.1%,-6.1%,,-3.2%,-6.4%,-6.4%,
PHP::cpi::m/m,PHP,CPI (MoM)  (Dec),dec,2023-01-05,09:00,0.3%,0.3%,,0.6%,0.9%,0.9%,
PHP::cpi::y/y,PHP,CPI (YoY)  (Dec),dec,2023-01-05,09:00,8.1%,8.1%,,8.2%,8.0%,8.0%,
PHP::core cpi::y/y,PHP,Core CPI (YoY)  (Dec),dec,2023-01-05,09:00,6.9%,6.9%,,,6.5%,6.5%,
JPY::10 - year jgb auction::none,JPY,10-Year JGB Auction,,2023-01-05,11:35,0.500%,0.500%,,,0.250%,0.250%,
THB::cpi::y/y,THB,CPI (YoY)  (Dec),dec,2023-01-05,12:00,5.89%,5.89%,,5.90%,5.55%,5.55%,
THB::core cpi::y/y,THB,Core CPI (YoY)  (Dec),dec,2023-01-05,12:00,3.23%,3.23%,,3.28%,3.22%,3.22%,
SGD::retail sales::m/m,SGD,Retail Sales (MoM)  (Nov),nov,2023-01-05,13:00,-3.7%,-3.6%,-3.7%,,0.1%,0.1%,
SGD::retail sales::y/y,SGD,Retail Sales (YoY)  (Nov),nov,2023-01-05,13:00,6.2%,6.5%,6.2%,,10.3%,10.3%,10.4%
JPY::household confidence::none,JPY,Household Confidence  (Dec),dec,2023-01-05,13:00,30.3,30.3,,,28.6,28.6,
EUR::estonian industrial production::m/m,EUR,Estonian Industrial Production (MoM)  (Nov),nov,2023-01-05,14:00,-3.70%,-3.80%,-3.70%,,-1.00%,-1.00%,-0.90%
EUR::estonian industrial production::y/y,EUR,Estonian Industrial Production (YoY)  (Nov),nov,2023-01-05,14:00,-12.20%,-12.20%,,,-5.90%,-5.90%,-5.80%
EUR::finnish trade balance::none,EUR,Finnish Trade Balance  (Nov),nov,2023-01-05,15:00,0.42B,0.31B,0.42B,,-0.96B,-0.96B,-0.92B
EUR::german exports::m/m,EUR,German Exports (MoM)  (Nov),nov,2023-01-05,15:00,-0.3%,0.1%,-0.3%,0.2%,0.8%,0.8%,-0.6%
EUR::german imports::m/m,EUR,German Imports (MoM)  (Nov),nov,2023-01-05,15:00,-3.3%,-3.2%,-3.3%,-0.5%,-2.4%,-2.4%,-3.7%
EUR::german trade balance::none,EUR,German Trade Balance  (Nov),nov,2023-01-05,15:00,10.8B,10.9B,10.8B,7.5B,6.9B,6.9B,
DKK::industrial outlook::none,DKK,Industrial Outlook  (Dec),dec,2023-01-05,15:00,-17.00%,-17.00%,,,-14.00%,-14.00%,
HUF::ppi::y/y,HUF,PPI (YoY)  (Nov),nov,2023-01-05,15:30,37.0%,37.0%,,,41.7%,41.7%,
EUR::austrian hicp::m/m,EUR,Austrian HICP (MoM)  (Dec),dec,2023-01-05,16:00,-0.3%,-0.3%,,,0.2%,0.2%,
EUR::austrian hicp::y/y,EUR,Austrian HICP (YoY)  (Dec),dec,2023-01-05,16:00,10.5%,10.5%,,,11.2%,11.2%,
EUR::austrian wholesale prices n.s.a::m/m,EUR,Austrian Wholesale Prices n.s.a (MoM)  (Dec),dec,2023-01-05,16:00,-2.3%,-2.3%,,,-3.0%,-3.0%,
EUR::austrian wholesale prices n.s.a::y/y,EUR,Austrian Wholesale Prices n.s.a (YoY)  (Dec),dec,2023-01-05,16:00,14.4%,14.4%,,,16.5%,16.5%,
BRL::ipc - fipe inflation index::m/m,BRL,IPC-Fipe Inflation Index (MoM)  (Dec),dec,2023-01-05,16:00,0.54%,0.54%,,,0.47%,0.47%,
TWD::fx reserves usd::none,TWD,FX Reserves USD  (Dec),dec,2023-01-05,16:20,554.93B,554.93B,,,552.20B,552.20B,
PLN::cpi::m/m,PLN,CPI (MoM)  (Dec),dec,2023-01-05,17:00,0.2%,0.7%,0.2%,0.8%,0.7%,0.7%,
PLN::cpi::y/y,PLN,CPI (YoY)  (Dec),dec,2023-01-05,17:00,16.6%,17.5%,16.6%,17.3%,17.5%,17.5%,
EUR::ppi::m/m,EUR,PPI (MoM)  (Nov),nov,2023-01-05,18:00,-0.9%,-1.0%,-0.9%,-0.9%,-3.0%,-3.0%,-2.9%
EUR::ppi::y/y,EUR,PPI (YoY)  (Nov),nov,2023-01-05,18:00,27.1%,27.0%,27.1%,27.5%,30.5%,30.5%,30.8%
EUR::italian cpi::m/m,EUR,Italian CPI (MoM)  (Dec),dec,2023-01-05,18:00,0.3%,0.5%,0.3%,0.1%,0.5%,0.5%,
EUR::italian cpi::y/y,EUR,Italian CPI (YoY)  (Dec),dec,2023-01-05,18:00,11.6%,11.8%,11.6%,11.6%,11.8%,11.8%,
EUR::italian hicp::m/m,EUR,Italian HICP (MoM)  (Dec),dec,2023-01-05,18:00,0.2%,0.7%,0.2%,0.2%,0.7%,0.7%,
EUR::italian hicp::y/y,EUR,Italian HICP (YoY)  (Dec),dec,2023-01-05,18:00,12.3%,12.6%,12.3%,12.3%,12.6%,12.6%,
EUR::french 10 - year oat auction::none,EUR,French 10-Year OAT Auction,,2023-01-05,18:00,2.77%,2.77%,,,2.76%,2.76%,2.19%
COP::cpi::m/m,COP,CPI (MoM)  (Dec),dec,2023-01-05,19:00,1.26%,1.26%,,0.87%,0.77%,0.77%,
COP::cpi::y/y,COP,CPI (YoY)  (Dec),dec,2023-01-05,19:00,13.12%,13.12%,,12.64%,12.53%,12.53%,
ILS::fx reserve - usd::none,ILS,FX Reserve - USD  (Dec),dec,2023-01-05,19:00,194.144B,194.218B,194.144B,,194.414B,194.414B,
BRL::industrial production::m/m,BRL,Industrial Production (MoM)  (Nov),nov,2023-01-05,20:00,-0.1%,-0.1%,,-0.1%,-0.1%,-0.1%,0.3%
BRL::industrial production::y/y,BRL,Industrial Production (YoY)  (Nov),nov,2023-01-05,20:00,0.9%,0.9%,,0.8%,1.7%,1.7%,
GBP::5 - year treasury gilt auction::none,GBP,5-Year Treasury Gilt Auction,,2023-01-05,20:00,3.665%,3.665%,,,3.472%,3.472%,
MXN::consumer confidence::none,MXN,Consumer Confidence,,2023-01-05,20:00,42.5,44.3,42.5,,41.7,41.7,
MXN::consumer confidence n.s.a.::none,MXN,Consumer Confidence n.s.a.,,2023-01-05,20:00,43.3,44.8,43.3,,41.8,41.8,
EUR::spanish business confidence::none,EUR,Spanish Business Confidence,,2023-01-05,20:00,-5.1,-5.1,,,-7.6,-7.6,-7.7
USD::challenger job cuts::none,USD,Challenger Job Cuts  (Dec),dec,2023-01-05,20:30,43.651K,43.651K,,,76.835K,76.835K,
USD::challenger job cuts::y/y,USD,Challenger Job Cuts (YoY),,2023-01-05,20:30,129.1%,129.1%,,,416.5%,416.5%,
PLN::fx reserves (eur)::none,PLN,FX Reserves (EUR)  (Dec),dec,2023-01-05,21:00,156.45B,156.45B,,,156.69B,156.69B,
USD::adp nonfarm employment change::none,USD,ADP Nonfarm Employment Change  (Dec),dec,2023-01-05,21:15,235K,253K,235K,150K,182K,182K,127K
CAD::exports::none,CAD,Exports  (Nov),nov,2023-01-05,21:30,64.37B,63.75B,64.37B,,65.89B,65.89B,67.04B
CAD::imports::none,CAD,Imports  (Nov),nov,2023-01-05,21:30,64.41B,63.97B,64.41B,,65.76B,65.76B,65.82B
CAD::trade balance::none,CAD,Trade Balance  (Nov),nov,2023-01-05,21:30,-0.04B,-0.22B,-0.04B,0.61B,0.13B,0.13B,1.21B
USD::trade balance::none,USD,Trade Balance  (Nov),nov,2023-01-05,21:30,-61.50B,-61.00B,-61.50B,-73.00B,-77.80B,-77.80B,-78.20B
USD::continuing jobless claims::none,USD,Continuing Jobless Claims,,2023-01-05,21:30,"1,694K","1,697K","1,694K","1,708K","1,718K","1,718K","1,710K"
USD::exports::none,USD,Exports,,2023-01-05,21:30,251.90B,252.40B,251.90B,,256.90B,256.90B,256.60B
USD::imports::none,USD,Imports,,2023-01-05,21:30,313.40B,313.40B,,,334.80B,334.80B,
USD::initial jobless claims::none,USD,Initial Jobless Claims,,2023-01-05,21:30,204K,206K,204K,225K,223K,223K,225K
USD::jobless claims 4 - week avg.::none,USD,Jobless Claims 4-Week Avg.,,2023-01-05,21:30,213.75K,214.25K,213.75K,,220.50K,220.50K,221.00K
USD::fomc member bostic speaks::none,USD,FOMC Member Bostic Speaks,,2023-01-05,22:20,,,,,,,
USD::all car sales::none,USD,All Car Sales  (Dec),dec,2023-01-05,22:30,2.78M,2.81M,2.78M,,3.16M,3.16M,3.12M
USD::all truck sales::none,USD,All Truck Sales  (Dec),dec,2023-01-05,22:30,10.53M,10.56M,10.53M,,11.06M,11.06M,11.03M
MXN::monetary policy meeting minutes::none,MXN,Monetary Policy Meeting Minutes,,2023-01-05,23:00,,,,,,,
